LOAN_ID,APPLICATION_DATE,APPLICANT_AGE,ANNUAL_INCOME,EMPLOYMENT_STATUS,EMPLOYMENT_LENGTH_MONTHS,CREDIT_SCORE,EXISTING_DEBT,NUM_CREDIT_ACCOUNTS,LOAN_AMOUNT,LOAN_PURPOSE,LOAN_TERM_DAYS,INTEREST_RATE,STATE,LOAN_DEFAULT
N110BS6TO8WYAQTF,2024-08-28,32,106396,Self-Employed,111,658,6164,4,1000,Education,60,12.73,TX,N
LVM8NYZHHIZEBG9K,2024-06-19,46,39214,Retired,0,799,4910,2,2000,Car Repair,180,13.77,FL,Y
4SSB1PBZVR8VBYEZ,2024-01-03,24,111164,Employed,115,536,7409,4,500,Home Repair,180,21.97,GA,N
D43W95CH4FODMJMB,2024-06-01,43,51723,Self-Employed,27,594,22525,7,1500,Car Repair,180,21.76,MI,N
FOGEVOKQY9FLVQAR,2024-06-02,39,73473,Student,0,732,11161,3,1000,Education,90,13.99,WA,N
JZK08CT6176C1K03,2024-08-03,46,55488,Employed,124,801,23361,4,3000,Debt Consolidation,90,12.19,CA,N
U0UP229EOIZU7N9E,2024-05-18,33,42301,Self-Employed,53,725,54,3,2000,Car Repair,30,11.54,NV,Y
N0KERTQHNOL3OBOP,2024-11-19,43,87701,Self-Employed,14,634,3455,4,7500,Travel,60,18.27,MI,N
AB05DWJATE4VV9C0,2024-12-18,27,24827,Employed,105,774,7721,5,1000,Car Repair,365,12.49,IL,N
XFEVMY1QNQVIEXGO,2024-04-17,30,63555,Employed,23,605,2754,4,3000,Medical,90,19.55,NY,Y
BZPE8M3RKL39VEL0,2024-12-29,31,51339,Employed,57,850,6904,6,2000,Emergency,180,11.42,NY,N
8KKLSEAUZVMMH541,2024-01-27,46,26634,Employed,46,702,35052,4,2000,Medical,90,13.22,TX,N
OO5VYFRRLOA8O34L,2024-09-09,18,46845,Retired,0,666,18493,5,10000,Car Repair,365,16.55,AZ,N
PQK5FP7AH2CSANHA,2024-09-11,24,43626,Employed,118,651,1745,4,7500,Debt Consolidation,30,19.1,IL,N
PYWDRDPMPCEJCILP,2024-04-03,38,131602,Employed,4,791,746,2,500,Education,365,14.02,FL,N
JZ80ND3Y9QB0E7CX,2024-01-25,49,42816,Self-Employed,78,651,1739,4,2000,Education,180,14.03,IL,N
SUO874OHL5THLVJY,2024-08-27,20,48948,Unemployed,0,564,14221,3,2000,Medical,90,26.09,CA,N
QTAYBGI0RR0TIAXU,2024-12-05,21,50845,Employed,43,807,7720,1,5000,Debt Consolidation,90,11.9,TX,N
FVPIG3YVR2EU4KB5,2024-09-19,43,78031,Self-Employed,37,545,8704,8,5000,Debt Consolidation,180,29.01,CA,Y
7L1376QWVGFRI7FZ,2024-01-25,29,72859,Employed,20,727,6840,4,2500,Car Repair,30,12.42,TX,N
5XBIGUJ9CWI2SKHK,2024-04-05,43,146073,Employed,38,671,67630,2,2500,Education,365,14.64,FL,N
XVS6AYLLD4YEO6PP,2024-10-06,44,53369,Employed,20,790,5404,5,2500,Medical,365,9.23,NV,N
YWH8EA329HF1PW26,2024-03-21,36,19116,Employed,18,699,5732,2,500,Education,365,18.68,FL,N
RQH7O0ZBO70B2AUB,2024-12-22,35,21904,Employed,74,585,3280,1,5000,Debt Consolidation,365,20.78,NY,N
NBWGSKWD3X2KB6JY,2024-08-23,32,33764,Employed,3,698,9949,3,2000,Debt Consolidation,180,18.02,TN,N
5R1SPPN74PF4IO2X,2025-01-12,49,59251,Self-Employed,8,769,24011,5,2500,Emergency,90,12.22,FL,N
M43O8JOCUJVXHSHV,2024-04-25,54,138235,Employed,119,652,34296,2,1000,Education,90,15.84,TX,N
1Y04Z4VCVZPVWLL5,2024-10-17,36,39624,Employed,21,759,4208,3,3000,Other,60,12.56,TN,N
V2H31PHEIV6DDZV7,2024-09-29,49,76905,Employed,100,658,7353,5,5000,Debt Consolidation,60,18.06,CO,N
TXX6LK7IAZGQ095E,2024-01-24,37,22104,Self-Employed,28,652,18355,3,2000,Car Repair,90,10.92,GA,N
GVT67K37FOQSR41S,2024-10-23,37,30494,Employed,18,791,4995,4,1000,Home Repair,180,10.89,PA,N
6EQXXCX9KNBZ9H0U,2024-11-09,41,77856,Employed,90,628,34356,2,2000,Emergency,30,21.49,CA,N
NL0UT5JAYSYWU2GY,2024-09-30,39,50113,Employed,57,692,10821,7,1500,Car Repair,90,13.5,PA,Y
IAW7FOE4C5PNEDL6,2025-01-15,23,47707,Employed,9,750,5331,4,500,Car Repair,180,16.25,FL,N
0YOKR78L1MRD8JPA,2024-09-18,21,114771,Student,0,747,28074,3,1000,Car Repair,180,13.01,PA,N
BSM2OTEYMOMLF65J,2024-12-08,38,50515,Retired,0,677,1715,6,500,Emergency,30,12.34,IL,N
1VRKF4HT69A14350,2024-10-22,34,88548,Employed,62,554,5685,5,1500,Medical,60,22.55,AZ,Y
Q8OBW3J6SOG2LBWT,2024-06-19,29,106907,Employed,22,733,8379,6,1500,Debt Consolidation,60,13.33,CA,Y
BV50HYA1W3RR43UR,2024-04-25,18,152301,Employed,72,552,3221,3,10000,Home Repair,30,25.68,FL,Y
4MFJHOJALBH1NYKS,2024-09-02,46,30805,Employed,113,666,6866,7,3000,Travel,180,14.86,TX,Y
9URXIJAM31BXPGWJ,2024-08-22,44,33773,Employed,22,717,5429,3,2000,Debt Consolidation,90,15.24,NC,Y
X3BID6V1LK4AGLBD,2024-06-07,42,49405,Retired,0,590,3560,4,2500,Home Repair,60,18.02,CO,N
0XQTQV8ELSPJ6SFA,2024-08-16,66,135406,Employed,68,602,30986,6,2500,Travel,180,22.06,NY,N
S04LX5Z3JUFXH8P0,2024-12-30,37,40669,Employed,82,666,23041,2,5000,Car Repair,365,14.72,OH,N
MTZ1FPR7H4PZNGVX,2024-07-18,29,41911,Employed,39,661,4564,11,1500,Emergency,60,12.52,IL,N
XYN9T61QSKFNNMLW,2024-11-15,59,47296,Unemployed,0,668,33297,2,2000,Emergency,90,13.93,TX,Y
VAPFE0HRQSU95IYU,2024-04-16,38,57661,Unemployed,0,670,2820,1,1000,Car Repair,180,13.45,FL,Y
B31P35ZWQYT39UZC,2024-01-14,30,43474,Self-Employed,142,623,6922,8,1000,Travel,90,21.37,MI,N
2PLHS95TWBQHSMCR,2024-05-27,56,49768,Employed,62,535,22566,3,3000,Car Repair,180,26.83,TX,N
CUN91WG3HJSOS58Y,2024-12-28,42,40728,Employed,94,687,10701,2,1500,Medical,180,16.88,PA,N
OFVYG72VWMD5TFU2,2024-06-22,49,49822,Contract,21,656,1340,3,2500,Home Repair,180,14.65,GA,N
SNX1SE3XR6N18BEQ,2024-02-06,27,26465,Contract,114,586,3711,3,2500,Home Repair,180,18.94,CA,N
ERFTNVIJZX4XVQBZ,2024-01-19,41,68515,Self-Employed,15,750,17852,4,500,Emergency,90,13.66,CA,N
BRQW5259GMQ2P014,2024-12-30,38,26277,Employed,1,522,14697,3,2500,Medical,60,25.61,CA,N
X5DLWY1P6MXSWY0S,2024-07-04,28,37319,Student,0,686,22734,2,2500,Car Repair,90,14.64,TX,N
ZKBNSH8LLRB7DFIX,2024-10-01,41,32331,Employed,23,806,15605,2,3000,Medical,60,12.63,WA,N
LBO9EWO7TCBW5QQB,2024-12-31,38,90109,Employed,28,591,28105,5,1000,Debt Consolidation,30,19.97,FL,N
5I92WMSJ9UK693P4,2024-04-21,34,30950,Employed,178,666,37,5,500,Emergency,90,17.39,PA,Y
83CHELHRX5M8NZF6,2024-09-06,42,97880,Self-Employed,26,810,19490,2,5000,Medical,60,12.52,OH,N
YXIS81HBUDU7XX9I,2024-10-08,50,29087,Student,0,821,42289,5,500,Debt Consolidation,60,15.66,FL,N
GD40CM0TU2AQHKNQ,2024-06-07,52,68207,Employed,11,553,25784,4,1000,Medical,365,23.84,MI,N
JGE0UTX7R07VPPM8,2024-11-03,34,30962,Self-Employed,17,696,12433,3,500,Debt Consolidation,60,16.16,TX,N
6CXOTX76D2KJRZCV,2024-09-19,39,111374,Employed,4,596,19497,2,1000,Emergency,30,18.5,OH,N
3HRQA9VZEOX981BF,2024-08-07,39,60020,Employed,10,594,21522,2,5000,Emergency,30,17.24,FL,N
8W80UXN3E6OQE09O,2024-01-21,36,99040,Self-Employed,349,448,42802,4,1000,Car Repair,30,23.84,CA,Y
8A906K37E4EY9JVB,2024-02-01,40,92646,Retired,0,719,17872,3,2500,Travel,180,16.46,OH,N
6HPPHPM0D5WLWJOJ,2024-07-10,39,114471,Retired,0,595,3361,4,5000,Debt Consolidation,60,19.81,NY,N
AFI4CKOM5F33DNRE,2024-06-02,52,28105,Self-Employed,41,654,537,1,2000,Debt Consolidation,90,19.09,NV,N
HU2M6NWMUFGYN53K,2024-03-12,44,51601,Contract,51,671,10080,4,5000,Home Repair,60,12.88,FL,N
BH423L90MCZH7827,2024-07-03,47,46658,Contract,35,766,24556,6,7500,Other,30,13.39,TX,N
JTRG6IAQIIJNN0DY,2024-02-06,48,80196,Employed,203,652,2308,3,2000,Other,60,14.9,NY,N
K3FDJ2QSVLC5AALI,2024-09-28,47,43981,Student,0,841,2417,10,3000,Emergency,30,10.19,NY,N
RPDGZ2SC0T8DHDDC,2024-09-19,47,57262,Unemployed,0,646,11217,5,1000,Car Repair,60,18.64,WA,N
IROW8A2CQBYWLKLQ,2024-08-10,26,101078,Employed,31,653,20971,5,5000,Debt Consolidation,90,10.96,IL,N
BXXA53XI3C7G0ABG,2024-11-28,18,107955,Self-Employed,66,618,2943,6,7500,Emergency,60,19.95,GA,N
B8PMX76AL3G0D2AO,2024-09-22,46,89286,Employed,18,548,26239,1,1500,Other,90,24.81,PA,N
BLJ0UA9O6H0FEEB9,2024-11-09,45,59531,Employed,22,654,1610,5,500,Emergency,180,13.61,TX,Y
I9EXBNXDXWBC1JLI,2024-01-26,43,48418,Employed,47,762,23765,4,3000,Home Repair,90,13.63,OH,Y
DIGGN92F0J3OKEKS,2024-12-15,36,56175,Unemployed,0,565,1134,7,1500,Home Repair,60,26.58,MI,Y
K2VPAJSPJ00VMPQY,2024-06-28,41,66301,Employed,142,628,5838,3,3000,Emergency,180,23.45,NY,N
W5IXTWGQIO1MGN8N,2024-06-28,35,71199,Retired,0,625,10940,5,3000,Debt Consolidation,180,18.72,GA,N
L4J1OF25SWOKJ2NI,2024-01-09,18,82037,Employed,23,691,42103,2,1500,Medical,90,15.97,AZ,N
4ZF5187OZYMUZZO1,2024-09-08,37,52998,Retired,0,657,23966,4,5000,Emergency,90,15.38,PA,Y
5U50FH61N7FDRFQX,2024-08-29,41,43567,Self-Employed,21,523,14697,7,500,Travel,90,27.34,TX,Y
780TIJ7KTSPYA2OT,2024-09-18,25,76214,Self-Employed,22,785,8421,7,500,Debt Consolidation,90,10.76,TX,N
KQXW112CD4YSD6SH,2024-10-03,18,26717,Contract,170,782,815,4,1000,Emergency,30,11.84,FL,N
QBA3RNQF3ADTPRTZ,2024-05-14,36,59807,Employed,31,842,22731,8,1000,Emergency,60,14.28,TX,Y
UF0UE99OH12PGX40,2024-04-26,37,53900,Employed,92,732,374,7,1500,Emergency,60,15.54,MI,N
9WNZMO7GDE74V6AO,2024-10-24,32,74462,Self-Employed,64,670,4141,3,1000,Emergency,60,15.81,OH,Y
USX9DXZNKQWQYO6I,2024-10-19,57,36632,Employed,112,591,8391,3,1500,Car Repair,60,13.87,CA,N
LVB8DM1AOZUJV1CI,2024-07-08,24,67026,Student,0,639,1068,7,1500,Other,30,19.54,NY,N
JJRX3XHYTDBU2J08,2024-12-01,57,119520,Employed,52,675,40515,12,1500,Travel,90,14.64,NY,N
5RHCJTDAKXVX1BL6,2024-12-04,34,84932,Employed,55,782,30014,2,2000,Medical,90,12.66,TX,N
F6FU547OTB85VIF8,2024-01-12,30,88397,Employed,24,598,258,2,2500,Medical,60,18.75,TX,N
1J67KJFCLCCR9D47,2025-01-11,33,84135,Employed,25,652,20763,4,1000,Home Repair,30,17.63,NV,Y
D7NC2DZDRHEZUL4A,2024-11-06,34,28190,Unemployed,0,685,1780,8,1500,Debt Consolidation,180,16.11,WA,Y
E6YA8S2DDET4KERZ,2024-02-21,44,43940,Employed,3,726,13124,3,2000,Emergency,180,14.92,IL,Y
1V8RSRKPVI2C7RWE,2024-09-29,47,20001,Employed,37,692,33958,7,1500,Emergency,60,12.83,TX,N
9EUKIFM5CI7HBVPX,2024-02-10,43,52306,Employed,47,727,3688,5,1000,Home Repair,30,15.42,CA,N
NOJMGL1RLCFNR37Q,2024-05-28,45,33959,Employed,55,611,30704,6,1500,Medical,60,20.37,TX,N
TZJS6PVS9V9BD9ZM,2024-11-09,34,37891,Retired,0,665,8887,5,1000,Medical,60,13.85,PA,N
Q77HNS54GWDFO1NN,2025-01-09,70,56686,Self-Employed,43,585,4662,6,3000,Medical,180,22.04,AZ,N
J5RXC4XJ4A3S8PGB,2024-12-31,34,67251,Student,0,680,34354,6,2000,Education,90,14.96,GA,N
ZQ35AW3OVY92DEFQ,2024-09-27,18,74435,Unemployed,0,664,24293,4,1500,Emergency,90,14.18,WA,N
GSEM2FITGUKTQ5SM,2024-12-03,20,32003,Retired,0,571,6254,2,5000,Emergency,90,27.44,PA,N
VVBJB1JVEN2Z7MB4,2024-04-19,35,74486,Unemployed,0,707,2686,2,3000,Education,60,16.71,FL,N
1G877FXV7A7KX7MR,2024-06-17,39,58662,Contract,34,739,5370,1,1000,Emergency,180,15.42,FL,N
9VQIET4AKW6ZLKW5,2024-01-23,47,72766,Student,0,724,699,1,10000,Education,60,15.68,FL,N
E11DXKU2K5EBDSTV,2024-03-27,51,31351,Student,0,657,6605,2,1000,Emergency,90,16.25,CA,Y
AHM9UZA9QVEFHX0Z,2024-08-05,34,25484,Employed,30,676,2398,6,1000,Car Repair,60,15.17,MI,N
J7IZVA3T862VL1TK,2024-06-29,35,34165,Retired,0,783,41805,3,3000,Other,180,13.85,OH,Y
U04VPWYMFVTACBLQ,2024-03-20,57,46262,Employed,51,814,3362,4,2500,Debt Consolidation,60,14.73,OH,N
I1N6CLPDIXCVTFHA,2024-09-28,39,122961,Employed,14,630,13081,4,1500,Travel,60,17.51,MI,N
KROWX4KK1R6L5AKG,2024-09-02,35,28255,Employed,89,768,42165,2,2000,Home Repair,365,15.17,CA,N
06GKABCZLZM7ODTL,2024-10-19,40,26020,Employed,97,741,34982,1,1000,Emergency,30,12.88,MI,N
K87N4UNFFQI1HF2Y,2024-01-19,37,24521,Employed,35,850,11859,2,5000,Emergency,365,14.73,TX,N
KGICX7FNBA3VO6YV,2024-06-13,56,41204,Employed,25,597,1232,3,1000,Debt Consolidation,90,20.65,OH,N
PDKFEEKOT16MIGOV,2024-11-09,28,42992,Self-Employed,34,709,47074,3,3000,Debt Consolidation,30,15.93,FL,N
R9AHEMBH4VSK23AF,2024-08-17,37,57871,Student,0,596,717,3,5000,Debt Consolidation,30,21.68,PA,N
PYBUXHWRRVAXGUMD,2024-04-23,33,27117,Employed,11,664,11719,2,7500,Debt Consolidation,60,15.97,OH,Y
F4NZKRSN8L0UW6IK,2024-01-03,35,50877,Employed,11,729,55794,1,1000,Emergency,30,12.45,NV,Y
209EI8XQ6TCLK04P,2025-01-15,27,63425,Student,0,699,10174,4,2000,Medical,90,17.7,TX,N
2EK1HW67Y9PPPCGQ,2024-12-08,26,25499,Self-Employed,45,628,4318,6,2000,Car Repair,30,20.09,CA,N
6PE2FDZLTOCZCECE,2024-12-22,18,31161,Employed,9,747,23273,2,2000,Education,180,14.18,GA,Y
RT7AWRPMEHRTVCE3,2024-08-17,18,20058,Unemployed,0,624,7443,3,3000,Medical,60,17.84,IL,N
SKSO6DKFLAB0QM6U,2024-08-14,31,32757,Employed,62,657,11791,6,3000,Medical,90,17.14,PA,N
T6FIZHJMXSNWER8Z,2024-09-06,28,28616,Employed,40,617,13714,2,5000,Home Repair,90,19.22,CO,N
DXHYOU5MHSBDJ532,2024-10-13,48,80209,Employed,3,710,46002,5,1000,Emergency,180,14.51,NV,Y
FPKP555N2R9LM86R,2024-02-26,18,46479,Retired,0,658,20078,4,2000,Emergency,30,15.82,NC,N
4YL1W9JPKPF3UZ3A,2024-01-25,32,48587,Employed,61,641,67386,3,2000,Other,60,21.75,NY,N
OEAOEULTMD3BPEQP,2024-09-29,51,43728,Unemployed,0,681,6975,4,1500,Travel,30,16.11,AZ,N
RVILAP1J55CUK5X6,2025-01-15,38,120673,Employed,77,594,20251,6,1000,Car Repair,30,18.92,NY,N
G2KRT47Z0A690Q5N,2024-10-08,69,61153,Self-Employed,7,710,7626,0,5000,Debt Consolidation,180,18.5,TX,N
5KXQHXTDQY89FIQ0,2024-02-24,41,49857,Self-Employed,172,600,39425,3,500,Other,90,21.14,WA,Y
FCUZLZOO0AHWY423,2024-05-05,33,62120,Employed,6,766,35865,4,1500,Car Repair,60,12.6,PA,N
PACE2F346ZSSJNJ8,2024-01-21,44,28611,Employed,6,835,36273,5,1500,Debt Consolidation,90,11.5,NY,N
TH1PQUA2F9TO0WZN,2024-07-09,25,32449,Employed,70,679,35699,6,10000,Travel,30,13.54,CO,N
4XJ765VA97KZB5FW,2024-08-12,32,97475,Unemployed,0,825,43056,8,3000,Debt Consolidation,90,9.87,NC,N
1DUHBX6ADLOR2TYZ,2024-06-23,49,28195,Unemployed,0,686,25248,2,1000,Emergency,90,14.73,NC,N
C5HSSX0BJCKJCO6M,2024-05-18,39,97217,Employed,26,673,29111,6,2500,Debt Consolidation,180,15.4,IL,N
Y4GWDSHLLSHWA7SL,2024-02-21,24,32677,Retired,0,802,7409,8,7500,Emergency,180,10.91,FL,N
KD4QJD7B52XOVYXH,2024-01-11,50,56144,Employed,79,729,18521,0,10000,Emergency,30,14.2,FL,N
ZPDSO9SPDU3NM0SX,2024-01-05,24,83610,Employed,12,743,3396,3,2000,Home Repair,180,13.72,WA,N
FC5Z5L9HGMTVPPFN,2024-04-13,54,58254,Self-Employed,10,814,18560,2,1500,Home Repair,90,11.6,NC,N
NIIX1SKNXD6ZMBYT,2024-02-20,44,68036,Employed,72,746,3819,4,2500,Medical,30,15.72,AZ,Y
JPTVH31A2MF3G1PU,2024-07-30,37,67123,Retired,0,732,46,6,2000,Emergency,30,13.13,FL,N
XJCN0CL5NKDI2QG6,2024-10-26,23,81871,Employed,10,653,5114,7,1000,Education,180,15.68,FL,N
TUQ54X1I5482Q78E,2024-11-06,18,85144,Employed,48,820,6574,3,2000,Home Repair,30,14.62,AZ,N
5SFE0X7H2CPCC3ZK,2024-07-18,26,29271,Employed,20,703,20787,5,5000,Emergency,30,16.18,MI,N
GYR58MX4YQQ14267,2024-03-20,52,24918,Employed,115,799,3593,4,500,Emergency,90,12.48,PA,Y
YURNZP1OQKV0N4H2,2024-02-09,43,57494,Employed,39,735,329,6,1000,Emergency,90,13.76,CA,N
AWNF3KEYYN2W8G4U,2025-01-08,34,75546,Employed,29,692,37786,4,500,Debt Consolidation,60,16.4,CA,Y
1IWAAYRIBERXE6L0,2025-01-06,48,53776,Student,0,734,6811,5,1000,Other,90,16.88,OH,N
DCZ6PBBOUZY46V57,2024-04-14,24,80690,Employed,70,752,13250,6,2500,Education,30,12.79,CO,N
HLSZM6VDUQDJI6SO,2024-10-20,28,46845,Employed,20,599,19845,5,1500,Home Repair,180,21.1,CA,N
W4YIF5D9REXPFSLT,2024-03-31,35,66587,Self-Employed,48,696,118,5,1500,Education,60,14.42,OH,N
J669REA3Y0XAOBK0,2024-04-10,44,61907,Employed,1,602,50148,7,500,Emergency,60,19.77,MI,N
2LVUMHF5OX05ZHI6,2024-09-29,21,53297,Contract,70,700,158,4,3000,Other,90,15.19,FL,N
46NZ3HA6CBB3VCPE,2024-03-02,35,29069,Employed,14,600,5833,4,1000,Emergency,60,19.32,GA,N
A74TBS9IZKM5VGYW,2024-07-24,45,47701,Unemployed,0,702,1992,3,500,Medical,90,18.37,CA,Y
I7ZWPD1OTXS3FEWS,2024-07-04,28,55376,Self-Employed,3,750,3410,1,1500,Travel,60,17.36,WA,N
M91KQZJQAMZC39BM,2024-02-13,39,38434,Employed,55,839,6167,6,1000,Emergency,365,9.65,CA,N
TH2I5P7VWKFU90FP,2024-05-12,24,32554,Self-Employed,78,736,23868,2,2000,Emergency,90,9.9,MI,N
I90MB0ORR5SR5ET3,2024-03-08,21,17756,Retired,0,846,12846,4,10000,Car Repair,180,11.78,FL,N
H7PSXMDX52F7GFPP,2024-11-19,36,36036,Employed,11,673,15147,1,2500,Education,365,13.8,NY,N
SYAZHXDO3GTXYZ8A,2024-05-08,55,58181,Self-Employed,58,511,46261,3,500,Home Repair,60,26.14,AZ,N
KV3UDLWRFLVRKTGU,2024-04-18,27,46101,Employed,51,663,14518,2,2000,Medical,60,15.15,AZ,N
8TL777K1D8NRUU8F,2024-03-16,45,36903,Retired,0,700,5148,2,1500,Travel,90,11.44,NY,N
855MDTCE9SB5MBZG,2024-11-05,43,51852,Self-Employed,33,850,27203,4,5000,Emergency,30,10.05,OH,N
JZG8U6MQBIAFHE0F,2024-05-20,43,26877,Employed,40,789,21958,5,1500,Emergency,180,8.69,NV,Y
WCS4BJU8OXM9F4OH,2024-03-22,39,33884,Employed,7,641,17936,4,2000,Car Repair,30,17.16,TX,Y
EUN5A8XAEJGNZFZU,2024-11-22,34,83390,Employed,61,803,26142,3,500,Debt Consolidation,365,11.72,NC,N
NQ2W9ZL5Y31K88NO,2024-11-13,24,25709,Contract,24,616,5839,3,1000,Other,180,21.02,CA,N
1RBN62NK7HLCNPTT,2024-03-19,56,103799,Employed,2,708,14452,2,500,Car Repair,60,14.97,CA,N
3M5H0JHK0I7MTPFO,2024-09-24,30,32856,Retired,0,695,13643,1,2000,Car Repair,30,16.53,OH,N
RPOKLF43RSASVI1X,2024-12-19,30,51168,Student,0,600,14647,3,1000,Debt Consolidation,60,16.47,NC,N
1VH3JI9PVMTM12LC,2024-06-06,26,47069,Employed,28,751,36458,2,1500,Home Repair,90,13.71,GA,N
9BGJQ0AQK711UZQ6,2024-01-05,37,57426,Employed,9,659,3361,3,2500,Emergency,90,11.66,TX,N
RF8LW7Y8AUBPM9DB,2024-08-05,27,104255,Employed,4,497,31028,5,2000,Car Repair,30,25.76,CA,N
EZA9AGULM5FQJYYI,2024-05-30,44,20121,Employed,22,548,82252,3,1000,Emergency,180,25.56,NC,N
IR41G20DFXUJ5OGQ,2024-06-18,53,49456,Employed,82,605,2615,6,5000,Emergency,60,20.45,NC,Y
JT4NGYDBNIGZMK8J,2024-04-15,18,32005,Unemployed,0,648,6272,6,7500,Emergency,30,19.21,NC,Y
1923WVLCX7MM1HQB,2024-04-29,22,46549,Employed,14,700,34564,5,1000,Medical,180,12.46,TX,Y
1EG4OHPN9FDLR8Z1,2024-10-06,61,30957,Self-Employed,1,617,16240,4,2000,Debt Consolidation,90,21.0,TX,N
01JD1BJE9XOAWCUD,2024-06-05,35,73078,Employed,48,696,5485,5,500,Emergency,365,17.29,WA,N
3I2IWMC07LBLWVF3,2024-07-03,18,48292,Retired,0,658,6574,6,500,Car Repair,60,14.68,IL,N
6ZPI288H23TU8LM7,2024-03-24,32,55311,Employed,4,565,10251,3,5000,Emergency,365,24.36,TX,N
XXCN3ON4FG0DJQ1P,2024-06-02,32,32855,Employed,100,734,14480,6,10000,Car Repair,60,14.4,WA,N
QVCZKAKJ6SZXI5N6,2024-08-18,39,30689,Employed,144,842,14697,1,500,Education,30,11.97,IL,N
DBXF9REXLOYEYQE6,2025-01-05,41,20980,Employed,19,661,6121,4,3000,Medical,60,14.4,GA,N
836HFEPYDBSIWFVI,2024-11-06,27,81652,Employed,18,687,6586,3,500,Emergency,30,16.0,GA,N
UCLHQ2EAESQAXMVW,2024-11-09,47,63607,Employed,3,730,7767,4,2500,Debt Consolidation,60,15.5,NY,N
0NHJLA9A1N3IRW50,2024-11-23,38,53820,Retired,0,670,606,4,1000,Emergency,90,15.68,TX,Y
LMBVSQOI2JVZHOYY,2024-05-14,27,59655,Employed,5,702,17624,2,1500,Emergency,90,14.62,WA,N
KCZF2TDCITEGB1DI,2024-02-24,20,55293,Retired,0,719,18761,3,1500,Car Repair,30,17.14,CA,Y
NDLFDTTNIBTH05YS,2024-11-04,57,82165,Employed,46,630,26957,5,1500,Emergency,180,20.07,IL,N
0WI4IUYD7RINA0VL,2024-08-25,31,21479,Employed,17,731,24424,5,5000,Medical,90,18.39,TX,N
RRBAEJZ286QPJN22,2024-04-13,49,64735,Self-Employed,167,619,15644,1,10000,Home Repair,60,20.19,CA,N
Y4LGQTCD21W2KJNV,2024-06-19,48,35747,Student,0,693,6321,1,1000,Debt Consolidation,60,15.95,CA,N
FOM3VQRIQYE1SOFP,2024-08-16,44,62375,Contract,13,605,4232,6,1500,Education,180,22.72,IL,N
VOEO37PHANHDT4RK,2024-02-25,28,159274,Unemployed,0,672,15012,3,1500,Travel,60,16.06,AZ,N
9FFY71KNCKONRHHK,2024-10-01,46,64413,Self-Employed,88,612,14458,1,1500,Emergency,90,19.3,MI,N
YCQ2YGYNKIV90H7J,2024-10-05,30,56302,Employed,28,769,5442,6,5000,Emergency,180,10.65,MI,N
AJLTUV67HT2IBTRV,2024-04-02,52,46694,Self-Employed,3,749,6261,5,2500,Emergency,365,19.09,WA,N
XOI41UG82Z8EXRCL,2024-09-22,34,23081,Self-Employed,220,567,13591,6,2000,Other,60,21.86,TN,Y
IC6B0YUCQEFRSATQ,2024-07-08,23,17229,Employed,7,608,20231,2,500,Travel,180,20.49,CA,Y
V9OB3MQW20X3RKWW,2024-04-15,39,65000,Unemployed,0,803,4823,4,5000,Car Repair,30,11.81,TX,Y
CF5DEK429M0TTD78,2024-04-30,57,46978,Student,0,726,9627,7,2000,Medical,180,11.54,TX,N
PRWY8ZOI9HDV9NM3,2024-03-12,45,46412,Employed,22,697,16582,3,500,Emergency,365,16.25,CO,N
01DVVH6SD4H4ZX5B,2024-04-13,46,28254,Employed,7,695,36491,5,1500,Car Repair,90,16.38,PA,N
T8ZEH3RPRGYGO2YP,2024-02-22,18,51911,Employed,48,538,17299,0,2500,Car Repair,90,21.94,IL,Y
E4CWSJB4LVCRFMKS,2024-11-08,24,70717,Unemployed,0,699,2081,3,5000,Emergency,60,16.81,IL,N
LIZ63IVV1ERK0VF6,2024-06-27,32,18151,Unemployed,0,564,15531,8,2000,Home Repair,30,24.53,OH,N
16D3CV0L5C098JRP,2024-03-03,40,43839,Employed,63,600,2429,1,3000,Medical,30,17.79,CA,Y
G739ZOBZOUJJ30TL,2024-03-21,59,23480,Self-Employed,55,734,1378,6,500,Car Repair,365,16.45,NY,N
DO1VA1QOXM8BVZL5,2024-02-20,53,59894,Student,0,660,14897,4,1500,Home Repair,90,14.1,NY,N
UQW6B9W5ZQW6L87P,2024-12-21,60,76686,Unemployed,0,668,6044,4,2500,Home Repair,30,15.81,PA,Y
SCH8Q7QRERIKA7LX,2024-06-17,36,37940,Student,0,708,4182,3,2500,Emergency,60,16.3,CA,N
X08DW54I3O6GIL6D,2024-05-17,60,47310,Employed,52,706,6064,6,1000,Travel,90,17.9,IL,Y
TXLJK85JYYFK31AV,2024-11-21,40,15000,Retired,0,663,2874,3,1000,Car Repair,180,14.22,OH,N
PM6DYSX9OJWUDRGT,2024-09-28,29,36081,Self-Employed,15,803,9271,5,500,Debt Consolidation,90,14.03,PA,Y
Z6QL3E49YWS3NC62,2024-08-13,29,27747,Employed,31,634,964,5,5000,Car Repair,30,17.66,AZ,N
AHNWGU9B8INNU7PG,2024-10-04,28,82699,Employed,11,806,10355,4,1000,Emergency,30,10.84,TX,N
GMINUDC32GY422KK,2024-12-02,41,32144,Contract,38,587,2021,2,500,Car Repair,30,17.01,FL,Y
WFAPG0JG3YTIIHN7,2024-11-06,48,47187,Employed,27,515,9765,3,1000,Home Repair,180,26.41,GA,N
